"category_name","Name","Link","Pieces","Set","year"
"Star Wars","Millennium Falcon - UCS {1st edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10179-1",5174," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2007"
"Star Wars","General Grievous - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10186-1",1085," Star Wars: Ultimate Collector Series: Star Wars Episode 3","2008"
"Star Wars","Death Star - UCS {1st edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10188-1",3696," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2008"
"Star Wars","Republic Dropship with AT-OT","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10195-1",1726," Star Wars: Star Wars The Clone Wars","2009"
"Star Wars","Tantive IV","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10198-1",1387," Star Wars: Star Wars Episode 4/5/6","2009"
"Star Wars","Imperial Shuttle - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10212-1",2482," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2010"
"Star Wars","Obi-Wan's Jedi Starfighter - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10215-1",676," Star Wars: Ultimate Collector Series: Star Wars Episode 2","2010"
"Star Wars","Super Star Destroyer - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10221-1",3124," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2011"
"Star Wars","R2-D2 - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10225-1",2123," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2012"
"Star Wars","B-wing Starfighter - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10227-1",1487," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2012"
"Star Wars","Ewok Village - UCS","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10236-1",1928," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2013"
"Star Wars","Red Five X-wing Starfighter - UCS {2nd edition}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=10240-1",1554," Star Wars: Ultimate Collector Series: Star Wars Episode 4/5/6","2013"
"Star Wars","Parts for Star Wars - Brickmaster: Battle for the Stolen Crystals (Book b13sw05) polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=11905-1",180," Star Wars: Star Wars Other","2013"
"Star Wars","Parts for Star Wars: Build Your Own Adventure (included in Book 9780241232576) polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=11912-1",69," Star Wars: Star Wars Other","2016"
"Star Wars","Parts for Star Wars: Build Your Own Adventure Galactic Missions (included in Book 9780241357590) polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=11920-1",66," Star Wars: Star Wars Other","2019"
"Star Wars","Clone Turbo Tank - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20006-1",64," Star Wars: Mini: Star Wars Episode 3","2008"
"Star Wars","Republic Attack Cruiser - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20007-1",84," Star Wars: Mini: Star Wars Episode 3","2008"
"Star Wars","AT-TE Walker - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20009-1",94," Star Wars: Mini: Star Wars Episode 2","2009"
"Star Wars","Republic Gunship - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20010-1",94," Star Wars: Mini: Star Wars Episode 2","2009"
"Star Wars","Imperial Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20016-1",70," Star Wars: Mini: Star Wars Episode 4/5/6","2010"
"Star Wars","AT-AT Walker - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20018-1",83," Star Wars: Mini: Star Wars Episode 4/5/6","2010"
"Star Wars","Slave I - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20019-1",76," Star Wars: Mini: Star Wars Episode 4/5/6","2011"
"Star Wars","Bounty Hunter Assault Gunship - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=20021-1",81," Star Wars: Mini: Star Wars The Clone Wars","2011"
"Star Wars","Battle Droid on STAP - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30004-1",23," Star Wars: Star Wars The Clone Wars","2009"
"Star Wars","Imperial Speeder Bike - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30005-1",29," Star Wars: Star Wars Episode 4/5/6","2009"
"Star Wars","Clone Walker - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30006-1",27," Star Wars: Star Wars The Clone Wars","2009"
"Star Wars","Republic Attack Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30050-1",54," Star Wars: Mini: Star Wars The Clone Wars","2010"
"Star Wars","X-wing Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30051-1",61," Star Wars: Mini: Star Wars Episode 4/5/6","2010"
"Star Wars","AAT - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30052-1",46," Star Wars: Mini: Star Wars Episode 1","2011"
"Star Wars","Republic Attack Cruiser - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30053-1",41," Star Wars: Mini: Star Wars Episode 3","2011"
"Star Wars","AT-ST - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30054-1",46," Star Wars: Mini: Star Wars Episode 4/5/6","2011"
"Star Wars","Vulture Droid - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30055-1",42," Star Wars: Mini: Star Wars Episode 3","2011"
"Star Wars","Star Destroyer - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30056-1",38," Star Wars: Mini: Star Wars Episode 4/5/6","2012"
"Star Wars","Anakin's Pod Racer - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30057-1",38," Star Wars: Mini: Star Wars Episode 1","2012"
"Star Wars","STAP - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30058-1",19," Star Wars: Star Wars Episode 1","2012"
"Star Wars","MTT - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30059-1",51," Star Wars: Mini: Star Wars The Clone Wars","2012"
"Star Wars","Z-95 Headhunter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30240-1",54," Star Wars: Mini: Star Wars The Clone Wars","2013"
"Star Wars","Mandalorian Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30241-1",49," Star Wars: Mini: Star Wars The Clone Wars","2013"
"Star Wars","Republic Frigate - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30242-1",45," Star Wars: Mini: Star Wars Episode 1","2013"
"Star Wars","Umbaran MHC - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30243-1",49," Star Wars: Mini: Star Wars The Clone Wars","2013"
"Star Wars","Anakin's Jedi Intercepter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30244-1",45," Star Wars: Mini: Star Wars Episode 3","2014"
"Star Wars","Imperial Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30246-1",57," Star Wars: Mini: Star Wars Episode 4/5/6","2014"
"Star Wars","ARC-170 Starfighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30247-1",54," Star Wars: Mini: Star Wars Episode 3","2014"
"Star Wars","A-Wing Starfighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30272-1",58," Star Wars: Mini: Star Wars Episode 4/5/6","2015"
"Star Wars","AT-DP - Mini Polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30274-1",65," Star Wars: Mini: Star Wars Rebels","2015"
"Star Wars","TIE Advanced Prototype - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30275-1",47," Star Wars: Mini: Star Wars Rebels","2015"
"Star Wars","First Order Special Forces TIE Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30276-1",41," Star Wars: Mini: Star Wars Episode 7","2015"
"Star Wars","First Order Star Destroyer - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30277-1",56," Star Wars: Mini: Star Wars Episode 7","2016"
"Star Wars","Poe's X-Wing Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30278-1",64," Star Wars: Mini: Star Wars Episode 7","2016"
"Star Wars","Kylo Ren's Command Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30279-1",43," Star Wars: Mini: Star Wars Episode 7","2016"
"Star Wars","Kylo Ren's Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30380-1",33," Star Wars: Mini: Star Wars Episode 7","2018"
"Star Wars","Imperial TIE Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30381-1",42," Star Wars: Mini: Star Wars Solo","2018"
"Star Wars","Naboo Starfighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30383-1",48," Star Wars: Mini: Star Wars Episode 1","2019"
"Star Wars","Snowspeeder - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30384-1",49," Star Wars: Mini: Star Wars Episode 4/5/6","2019"
"Star Wars","Poe Dameron's X-wing Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30386-1",72," Star Wars: Mini: Star Wars Episode 9","2020"
"Star Wars","Imperial Shuttle - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30388-1",85," Star Wars: Mini: Star Wars Episode 4/5/6","2021"
"Star Wars","Podracer - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30461-1",58," Star Wars: Mini: Star Wars Episode 1","2019"
"Star Wars","AT-ST - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30495-1",79," Star Wars: Mini: Star Wars Episode 4/5/6","2022"
"Star Wars","U-Wing Fighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30496-1",55," Star Wars: Mini: Star Wars Rogue One","2017"
"Star Wars","First Order Heavy Assault Walker - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30497-1",54," Star Wars: Mini: Star Wars Episode 8","2017"
"Star Wars","Imperial AT-Hauler - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30498-1",49," Star Wars: Mini: Star Wars Solo","2018"
"Star Wars","R2-D2 - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30611-1",70," Star Wars: Mini: Star Wars Episode 4/5/6","2017"
"Star Wars","Obi-Wan Kenobi - Collectible Minifigure polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30624-1",8," Star Wars: Star Wars Episode 4/5/6","2019"
"Star Wars","Luke Skywalker with Blue Milk polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30625-1",2," Star Wars: Star Wars Other","2022"
"Star Wars","X-Wing Starfighter - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30654-1",87," Star Wars: Mini: Star Wars Episode 4/5/6","2023"
"Star Wars","AAT - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30680-1",75," Star Wars: Mini: Star Wars Episode 1","2024"
"Star Wars","TIE Interceptor - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30685-1",48," Star Wars: Mini: Star Wars Episode 4/5/6","2024"
"Star Wars","Millennium Falcon - Mini paper bag / polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=30708-1",74," Star Wars: Mini: Star Wars Episode 4/5/6","2025"
"Star Wars","Scarif Stormtrooper polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40176-1",20," Star Wars: Star Wars Rogue One","2017"
"Star Wars","R3-M2 polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40268-1",18," Star Wars: Star Wars Rogue One","2017"
"Star Wars","BB-8 - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40288-1",48," Star Wars: Mini: Star Wars Episode 7","2018"
"Star Wars","DJ polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40298-1",18," Star Wars: Star Wars Episode 8","2018"
"Star Wars","Kessel Mine Worker polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40299-1",19," Star Wars: Star Wars Solo","2018"
"Star Wars","Han Solo Mudtrooper polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40300-1",18," Star Wars: Star Wars Solo","2018"
"Star Wars","Battle of Hoth - 20th Anniversary Edition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40333-1",195," Star Wars: Star Wars Episode 4/5/6","2019"
"Star Wars","Battle of Endor - 20th Anniversary Edition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40362-1",197," Star Wars: Star Wars Episode 4/5/6","2019"
"Star Wars","Death Star II Battle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40407-1",235," Star Wars: Star Wars Episode 4/5/6","2020"
"Star Wars","Tatooine Homestead","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40451-1",217," Star Wars: Star Wars Episode 4/5/6","2021"
"Star Wars","Luke Skywalker's Lightsaber","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40483-1",173," Star Wars: Promotional: Star Wars Episode 4/5/6","2021"
"Star Wars","Lars Family Homestead Kitchen","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40531-1",191," Star Wars: Star Wars Episode 4/5/6","2022"
"Star Wars","Defense of Hoth blister pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40557-1",49," Star Wars: Star Wars Episode 4/5/6","2022"
"Star Wars","Clone Trooper Command Station blister pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40558-1",54," Star Wars: Star Wars Episode 2","2022"
"Star Wars","Death Star II","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40591-1",289," Star Wars: Star Wars Episode 4/5/6","2023"
"Star Wars","Millennium Falcon Holiday Diorama","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40658-1",269," Star Wars: Star Wars Other: Holiday & Event: Christmas","2023"
"Star Wars","Trade Federation Troop Carrier","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40686-1",222," Star Wars: Star Wars Episode 1","2024"
"Star Wars","Imperial Dropship vs. Rebel Scout Speeder","https://www.bricklink.com/v2/catalog/catalogitem.page?S=40755-1",352," Star Wars: Star Wars Other","2024"
"Star Wars","Millenium (Millennium) Falcon - Mini polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=55555-1",20," Star Wars: Mini: Star Wars Episode 4/5/6","2017"
"Star Wars","Clone Troopers vs. Droidekas","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75000-1",60," Star Wars: Star Wars Episode 2","2013"
"Star Wars","Republic Troopers vs. Sith Troopers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75001-1",47," Star Wars: Star Wars Legends: Star Wars The Old Republic","2013"
"Star Wars","AT-RT","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75002-1",168," Star Wars: Star Wars The Clone Wars","2013"
"Star Wars","A-wing Starfighter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75003-1",166," Star Wars: Star Wars Episode 4/5/6","2013"
"Star Wars","Z-95 Headhunter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75004-1",362," Star Wars: Star Wars The Clone Wars","2013"
"Star Wars","Rancor Pit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75005-1",346," Star Wars: Star Wars Episode 4/5/6","2013"
"Star Wars","Jedi Starfighter & Planet Kamino","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75006-1",57," Star Wars: Planets Series 3: Star Wars Episode 2","2013"
"Star Wars","Republic Assault Ship & Planet Coruscant","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75007-1",70," Star Wars: Planets Series 3: Star Wars Episode 2","2013"
"Star Wars","TIE Bomber & Asteroid Field","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75008-1",56," Star Wars: Planets Series 3: Star Wars Episode 4/5/6","2013"
"Star Wars","Snowspeeder & Planet Hoth","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75009-1",65," Star Wars: Planets Series 4: Star Wars Episode 4/5/6","2013"
"Star Wars","B-wing Starfighter & Planet Endor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75010-1",78," Star Wars: Planets Series 4: Star Wars Episode 4/5/6","2013"
"Star Wars","Tantive IV & Planet Alderaan","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75011-1",97," Star Wars: Planets Series 4: Star Wars Episode 4/5/6","2013"
"Star Wars","BARC Speeder with Sidecar","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75012-1",206," Star Wars: Star Wars The Clone Wars","2013"
"Star Wars","Umbaran MHC (Mobile Heavy Cannon)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75013-1",475," Star Wars: Star Wars The Clone Wars","2013"
"Star Wars","Battle Of Hoth","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75014-1",373," Star Wars: Star Wars Episode 4/5/6","2013"
"Star Wars","Corporate Alliance Tank Droid","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75015-1",262," Star Wars: Star Wars Episode 2","2013"
"Star Wars","Homing Spider Droid","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75016-1",243," Star Wars: Star Wars Episode 2","2013"
"Star Wars","Duel on Geonosis","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75017-1",369," Star Wars: Star Wars Episode 2","2013"
"Star Wars","Jek-14's Stealth Starfighter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75018-1",533," Star Wars: Star Wars Yoda Chronicles","2013"
"Star Wars","AT-TE","https://www.bricklink.com/v2/catalog/catalogitem.page?S=75019-1",774," Star Wars: Star Wars Episode 2","2013"
